image,culture_id,maladie_id,etat_id
AUG_39e253cb.jpg,1,0,0
AUG_e818a97b.jpg,1,0,0
656maize_valid_streak virus.JPG,1,1,1
AUG_9628c754.jpg,1,0,0
leaf blight411_.jpg,1,2,1
258maize_train_healthy.JPG,1,0,0
AUG_aeff59ff.jpg,1,0,0
AUG_940133f9.jpg,1,0,0
196maize_valid_leaf blight.JPG,1,2,1
streak virus684_.jpg,1,1,1
leaf blight311_.jpg,1,2,1
334maize_valid_streak virus.JPG,1,1,1
streak virus401_.jpg,1,1,1
155maize_train_healthy.JPG,1,0,0
leaf spot922_.jpg,1,3,1
AUG_83b99981.jpg,1,0,0
leaf blight180_.jpg,1,2,1
leaf spot970_.jpg,1,3,1
leaf blight214_.jpg,1,2,1
AUG_ab76d9c2.jpg,1,0,0
AUG_0c4abde9.jpg,1,0,0
84maize_train_healthy.JPG,1,0,0
leaf spot29_.jpg,1,3,1
AUG_a31af4ed.jpg,1,0,0
leaf spot283_.jpg,1,3,1
1035maize_valid_leaf spot.JPG,1,3,1
AUG_04827c99.jpg,1,0,0
772maize_valid_leaf blight.JPG,1,2,1
leaf blight658_.jpg,1,2,1
healthy132_.jpg,1,0,0
leaf spot901_.jpg,1,3,1
leaf blight604_.jpg,1,2,1
577maize_valid_streak virus.JPG,1,1,1
AUG_5ecb2782.jpg,1,0,0
leaf spot992_.jpg,1,3,1
445maize_valid_leaf spot.JPG,1,3,1
leaf blight53_.jpg,1,2,1
23maize_valid_leaf blight.JPG,1,2,1
AUG_8c37282e.jpg,1,0,0
leaf spot368_.jpg,1,3,1
streak virus179_.jpg,1,1,1
leaf spot189_.jpg,1,3,1
305maize_train_streak virus.JPG,1,1,1
leaf blight531_.jpg,1,2,1
561maize_train_streak virus.JPG,1,1,1
streak virus199_.jpg,1,1,1
streak virus477_.jpg,1,1,1
leaf spot56_.jpg,1,3,1
AUG_be8b3646.jpg,1,0,0
284maize_train_streak virus.JPG,1,1,1
724maize_train_streak virus.JPG,1,1,1
leaf blight100_.jpg,1,2,1
704maize_train_streak virus.JPG,1,1,1
AUG_1a51b7a1.jpg,1,0,0
360maize_valid_streak virus.JPG,1,1,1
streak virus611_.jpg,1,1,1
174maize_train_healthy.JPG,1,0,0
leaf blight422_.jpg,1,2,1
streak virus51_.jpg,1,1,1
leaf blight416_.jpg,1,2,1
streak virus322_.jpg,1,1,1
leaf spot1095_.jpg,1,3,1
leaf spot842_.jpg,1,3,1
leaf blight277_.jpg,1,2,1
AUG_12fb4fe2.jpg,1,0,0
AUG_cfb23c41.jpg,1,0,0
leaf spot631_.jpg,1,3,1
291maize_valid_leaf blight.JPG,1,2,1
streak virus28_.jpg,1,1,1
257maize_valid_leaf spot.JPG,1,3,1
AUG_76334bff.jpg,1,0,0
423maize_valid_leaf blight.JPG,1,2,1
1000maize_valid_streak virus.JPG,1,1,1
29maize_valid_streak virus.JPG,1,1,1
321maize_train_streak virus.JPG,1,1,1
867maize_valid_streak virus.JPG,1,1,1
AUG_17415abc.jpg,1,0,0
1071maize_valid_leaf spot.JPG,1,3,1
streak virus220_.jpg,1,1,1
664maize_train_leaf blight.JPG,1,2,1
leaf blight919_.jpg,1,2,1
44maize_train_healthy.JPG,1,0,0
leaf blight750_.jpg,1,2,1
161maize_valid_leaf blight.JPG,1,2,1
streak virus799_.jpg,1,1,1
2118maize_train_leaf blight.JPG,1,2,1
leaf spot754_.jpg,1,3,1
leaf spot693_.jpg,1,3,1
278maize_valid_leaf spot.JPG,1,3,1
AUG_afda9618.jpg,1,0,0
leaf blight299_.jpg,1,2,1
leaf spot751_.jpg,1,3,1
AUG_7b0cc4fc.jpg,1,0,0
191maize_train_healthy.JPG,1,0,0
23maize_train_healthy.JPG,1,0,0
60maize_train_leaf blight.JPG,1,2,1
222maize_train_streak virus.JPG,1,1,1
leaf spot1163_.jpg,1,3,1
leaf spot1210_.jpg,1,3,1
403maize_valid_leaf blight.JPG,1,2,1
818maize_valid_streak virus.JPG,1,1,1
streak virus133_.jpg,1,1,1
streak virus963_.jpg,1,1,1
streak virus598_.jpg,1,1,1
leaf blight176_.jpg,1,2,1
AUG_b8fd669c.jpg,1,0,0
leaf blight63_.jpg,1,2,1
AUG_fb23048c.jpg,1,0,0
leaf blight849_.jpg,1,2,1
AUG_4416d9ab.jpg,1,0,0
leaf blight944_.jpg,1,2,1
AUG_193a9ef5.jpg,1,0,0
leaf blight599_.jpg,1,2,1
1179maize_valid_leaf spot.JPG,1,3,1
256maize_train_healthy.JPG,1,0,0
705maize_valid_streak virus.JPG,1,1,1
healthy188_.jpg,1,0,0
healthy192_.jpg,1,0,0
leaf spot228_.jpg,1,3,1
leaf spot768_.jpg,1,3,1
143maize_valid_leaf blight.JPG,1,2,1
leaf blight71_.jpg,1,2,1
leaf spot1089_.jpg,1,3,1
AUG_32b20b91.jpg,1,0,0
leaf spot932_.jpg,1,3,1
leaf spot73_.jpg,1,3,1
leaf spot1145_.jpg,1,3,1
696maize_valid_leaf blight.JPG,1,2,1
679maize_valid_streak virus.JPG,1,1,1
795maize_train_streak virus.JPG,1,1,1
2216maize_train_leaf blight.JPG,1,2,1
239maize_train_healthy.JPG,1,0,0
AUG_214eac79.jpg,1,0,0
196maize_train_healthy.JPG,1,0,0
streak virus654_.jpg,1,1,1
leaf blight223_.jpg,1,2,1
leaf spot1003_.jpg,1,3,1
2211maize_train_leaf blight.JPG,1,2,1
95maize_train_healthy.JPG,1,0,0
leaf blight313_.jpg,1,2,1
356maize_valid_leaf blight.JPG,1,2,1
331maize_train_streak virus.JPG,1,1,1
healthy105_.jpg,1,0,0
509maize_train_streak virus.JPG,1,1,1
leaf spot32_.jpg,1,3,1
1148maize_valid_leaf spot.JPG,1,3,1
56maize_train_streak virus.JPG,1,1,1
1025maize_train_leaf spot.JPG,1,3,1
AUG_67960185.jpg,1,0,0
1169maize_valid_leaf spot.JPG,1,3,1
streak virus808_.jpg,1,1,1
leaf blight497_.jpg,1,2,1
AUG_3c6b0993.jpg,1,0,0
152maize_train_healthy.JPG,1,0,0
588maize_valid_streak virus.JPG,1,1,1
leaf spot389_.jpg,1,3,1
streak virus166_.jpg,1,1,1
leaf spot766_.jpg,1,3,1
streak virus282_.jpg,1,1,1
leaf spot1200_.jpg,1,3,1
AUG_7c19c3fa.jpg,1,0,0
leaf blight733_.jpg,1,2,1
AUG_fc52860d.jpg,1,0,0
streak virus833_.jpg,1,1,1
878maize_valid_leaf blight.JPG,1,2,1
2maize_train_leaf blight.JPG,1,2,1
leaf spot370_.jpg,1,3,1
9maize_valid_streak virus.JPG,1,1,1
leaf spot162_.jpg,1,3,1
healthy45_.jpg,1,0,0
leaf spot123_.jpg,1,3,1
leaf spot606_.jpg,1,3,1
143maize_valid_streak virus.JPG,1,1,1
streak virus574_.jpg,1,1,1
AUG_e6e7ba6d.jpg,1,0,0
leaf blight324_.jpg,1,2,1
streak virus856_.jpg,1,1,1
161maize_train_healthy.JPG,1,0,0
healthy107_.jpg,1,0,0
192maize_train_leaf blight.JPG,1,2,1
520maize_valid_leaf spot.JPG,1,3,1
leaf spot651_.jpg,1,3,1
998maize_valid_streak virus.JPG,1,1,1
AUG_fd94a27f.jpg,1,0,0
AUG_4acabff9.jpg,1,0,0
streak virus696_.jpg,1,1,1
351maize_valid_streak virus.JPG,1,1,1
1175maize_valid_leaf spot.JPG,1,3,1
88maize_valid_leaf blight.JPG,1,2,1
streak virus707_.jpg,1,1,1
streak virus944_.jpg,1,1,1
647maize_valid_leaf spot.JPG,1,3,1
leaf blight114_.jpg,1,2,1
260maize_valid_leaf spot.JPG,1,3,1
streak virus790_.jpg,1,1,1
2057maize_train_leaf blight.JPG,1,2,1
healthy137_.jpg,1,0,0
leaf spot328_.jpg,1,3,1
AUG_33700d75.jpg,1,0,0
leaf spot971_.jpg,1,3,1
116maize_train_healthy.JPG,1,0,0
753maize_train_streak virus.JPG,1,1,1
leaf blight891_.jpg,1,2,1
leaf blight10_.jpg,1,2,1
AUG_6dd001df.jpg,1,0,0
leaf blight488_.jpg,1,2,1
streak virus293_.jpg,1,1,1
AUG_04a1ddf3.jpg,1,0,0
AUG_a699bfae.jpg,1,0,0
600maize_train_streak virus.JPG,1,1,1
streak virus721_.jpg,1,1,1
AUG_3fd5e189.jpg,1,0,0
streak virus698_.jpg,1,1,1
AUG_e3406199.jpg,1,0,0
63maize_train_healthy.JPG,1,0,0
streak virus955_.jpg,1,1,1
AUG_61944ffa.jpg,1,0,0
leaf spot465_.jpg,1,3,1
102maize_train_healthy.JPG,1,0,0
2208maize_train_leaf blight.JPG,1,2,1
2061maize_train_leaf blight.JPG,1,2,1
2059maize_train_leaf blight.JPG,1,2,1
62maize_train_leaf blight.JPG,1,2,1
1194maize_valid_leaf spot.JPG,1,3,1
AUG_43f0c530.jpg,1,0,0
991maize_valid_streak virus.JPG,1,1,1
579maize_valid_streak virus.JPG,1,1,1
leaf spot836_.jpg,1,3,1
40maize_valid_leaf spot.JPG,1,3,1
AUG_031e9ae2.jpg,1,0,0
248maize_valid_streak virus.JPG,1,1,1
leaf blight89_.jpg,1,2,1
leaf spot767_.jpg,1,3,1
leaf blight821_.jpg,1,2,1
AUG_0ef6d9a6.jpg,1,0,0
AUG_3e5c636f.jpg,1,0,0
streak virus184_.jpg,1,1,1
leaf spot1158_.jpg,1,3,1
leaf blight837_.jpg,1,2,1
816maize_valid_streak virus.JPG,1,1,1
leaf blight557_.jpg,1,2,1
801maize_valid_streak virus.JPG,1,1,1
194maize_train_leaf blight.JPG,1,2,1
101maize_valid_leaf blight.JPG,1,2,1
786maize_train_streak virus.JPG,1,1,1
658maize_valid_leaf spot.JPG,1,3,1
leaf spot560_.jpg,1,3,1
streak virus155_.jpg,1,1,1
healthy13_.jpg,1,0,0
leaf spot1012_.jpg,1,3,1
leaf spot1084_.jpg,1,3,1
AUG_5c053f2f.jpg,1,0,0
leaf spot625_.jpg,1,3,1
streak virus890_.jpg,1,1,1
2276maize_train_leaf blight.JPG,1,2,1
leaf spot911_.jpg,1,3,1
AUG_e9d803e0.jpg,1,0,0
AUG_1794e917.jpg,1,0,0
353maize_valid_leaf spot.JPG,1,3,1
leaf spot471_.jpg,1,3,1
AUG_5f760663.jpg,1,0,0
1112maize_train_leaf spot.JPG,1,3,1
leaf blight763_.jpg,1,2,1
671maize_valid_leaf spot.JPG,1,3,1
streak virus824_.jpg,1,1,1
healthy199_.jpg,1,0,0
streak virus724_.jpg,1,1,1
AUG_d831b957.jpg,1,0,0
healthy178_.jpg,1,0,0
streak virus888_.jpg,1,1,1
leaf spot878_.jpg,1,3,1
AUG_cd79dc83.jpg,1,0,0
7maize_valid_leaf blight.JPG,1,2,1
199maize_train_healthy.JPG,1,0,0
601maize_valid_streak virus.JPG,1,1,1
71maize_train_streak virus.JPG,1,1,1
AUG_4e5edf30.jpg,1,0,0
streak virus201_.jpg,1,1,1
726maize_train_streak virus.JPG,1,1,1
leaf blight1004_.jpg,1,2,1
leaf spot95_.jpg,1,3,1
leaf spot129_.jpg,1,3,1
2096maize_train_leaf blight.JPG,1,2,1
AUG_f4beea87.jpg,1,0,0
streak virus265_.jpg,1,1,1
1923maize_train_leaf spot.JPG,1,3,1
streak virus793_.jpg,1,1,1
streak virus498_.jpg,1,1,1
leaf spot978_.jpg,1,3,1
2119maize_train_leaf blight.JPG,1,2,1
AUG_259488f6.jpg,1,0,0
2106maize_train_leaf blight.JPG,1,2,1
leaf blight481_.jpg,1,2,1
433maize_valid_leaf blight.JPG,1,2,1
1010maize_train_leaf spot.JPG,1,3,1
824maize_valid_streak virus.JPG,1,1,1
leaf blight931_.jpg,1,2,1
leaf spot1118_.jpg,1,3,1
386maize_valid_leaf spot.JPG,1,3,1
936maize_train_leaf blight.JPG,1,2,1
AUG_812cd9fb.jpg,1,0,0
256maize_valid_leaf spot.JPG,1,3,1
256maize_valid_streak virus.JPG,1,1,1
leaf blight630_.jpg,1,2,1
leaf blight81_.jpg,1,2,1
leaf spot563_.jpg,1,3,1
2194maize_train_leaf blight.JPG,1,2,1
streak virus523_.jpg,1,1,1
145maize_train_healthy.JPG,1,0,0
552maize_train_streak virus.JPG,1,1,1
streak virus352_.jpg,1,1,1
leaf blight413_.jpg,1,2,1
streak virus299_.jpg,1,1,1
leaf blight42_.jpg,1,2,1
940maize_train_leaf blight.JPG,1,2,1
streak virus1000_.jpg,1,1,1
AUG_52d0e025.jpg,1,0,0
2271maize_train_leaf blight.JPG,1,2,1
leaf spot1004_.jpg,1,3,1
leaf blight19_.jpg,1,2,1
803maize_valid_leaf blight.JPG,1,2,1
296maize_valid_leaf blight.JPG,1,2,1
leaf blight158_.jpg,1,2,1
1016maize_train_leaf spot.JPG,1,3,1
AUG_1391824a.jpg,1,0,0
AUG_f75c5cb0.jpg,1,0,0
leaf spot355_.jpg,1,3,1
2201maize_train_leaf blight.JPG,1,2,1
leaf spot742_.jpg,1,3,1
1062maize_valid_leaf spot.JPG,1,3,1
leaf blight174_.jpg,1,2,1
385maize_valid_leaf spot.JPG,1,3,1
leaf blight753_.jpg,1,2,1
1043maize_valid_leaf spot.JPG,1,3,1
leaf blight641_.jpg,1,2,1
leaf blight687_.jpg,1,2,1
leaf spot447_.jpg,1,3,1
474maize_train_streak virus.JPG,1,1,1
leaf spot1001_.jpg,1,3,1
leaf spot254_.jpg,1,3,1
925maize_valid_leaf blight.JPG,1,2,1
leaf spot215_.jpg,1,3,1
AUG_27ec6ee7.jpg,1,0,0
1018maize_train_leaf spot.JPG,1,3,1
AUG_64b87d26.jpg,1,0,0
855maize_valid_leaf spot.JPG,1,3,1
875maize_valid_streak virus.JPG,1,1,1
healthy115_.jpg,1,0,0
streak virus114_.jpg,1,1,1
leaf spot1226_.jpg,1,3,1
streak virus744_.jpg,1,1,1
183maize_train_leaf blight.JPG,1,2,1
streak virus304_.jpg,1,1,1
leaf spot726_.jpg,1,3,1
leaf blight236_.jpg,1,2,1
173maize_train_healthy.JPG,1,0,0
leaf spot85_.jpg,1,3,1
leaf blight33_.jpg,1,2,1
leaf blight229_.jpg,1,2,1
AUG_9006816b.jpg,1,0,0
leaf spot1124_.jpg,1,3,1
leaf blight789_.jpg,1,2,1
leaf blight504_.jpg,1,2,1
healthy161_.jpg,1,0,0
851maize_valid_streak virus.JPG,1,1,1
261maize_valid_streak virus.JPG,1,1,1
leaf spot1052_.jpg,1,3,1
streak virus907_.jpg,1,1,1
leaf blight841_.jpg,1,2,1
704maize_valid_leaf blight.JPG,1,2,1
455maize_valid_leaf blight.JPG,1,2,1
leaf blight441_.jpg,1,2,1
286maize_valid_streak virus.JPG,1,1,1
477maize_train_streak virus.JPG,1,1,1
leaf spot21_.jpg,1,3,1
54maize_valid_leaf spot.JPG,1,3,1
leaf spot305_.jpg,1,3,1
AUG_8a58cddc.jpg,1,0,0
AUG_4b9134be.jpg,1,0,0
leaf spot785_.jpg,1,3,1
streak virus271_.jpg,1,1,1
leaf spot783_.jpg,1,3,1
leaf blight107_.jpg,1,2,1
streak virus831_.jpg,1,1,1
leaf blight828_.jpg,1,2,1
leaf blight642_.jpg,1,2,1
streak virus104_.jpg,1,1,1
AUG_01037a38.jpg,1,0,0
703maize_train_streak virus.JPG,1,1,1
662maize_valid_streak virus.JPG,1,1,1
leaf spot1215_.jpg,1,3,1
leaf spot69_.jpg,1,3,1
leaf spot1055_.jpg,1,3,1
leaf spot356_.jpg,1,3,1
leaf spot1141_.jpg,1,3,1
leaf blight465_.jpg,1,2,1
leaf spot273_.jpg,1,3,1
2039maize_train_leaf spot.JPG,1,3,1
AUG_288f42ad.jpg,1,0,0
leaf blight17_.jpg,1,2,1
690maize_valid_leaf blight.JPG,1,2,1
leaf spot361_.jpg,1,3,1
leaf spot1151_.jpg,1,3,1
95maize_valid_streak virus.JPG,1,1,1
1102maize_train_leaf spot.JPG,1,3,1
AUG_6545e6f8.jpg,1,0,0
streak virus818_.jpg,1,1,1
722maize_train_streak virus.JPG,1,1,1
leaf spot1109_.jpg,1,3,1
206maize_train_streak virus.JPG,1,1,1
leaf blight965_.jpg,1,2,1
AUG_351c1236.jpg,1,0,0
AUG_ddfebc72.jpg,1,0,0
leaf blight455_.jpg,1,2,1
leaf spot291_.jpg,1,3,1
208maize_valid_healthy.JPG,1,0,0
AUG_a224dc9f.jpg,1,0,0
728maize_train_streak virus.JPG,1,1,1
AUG_d756571e.jpg,1,0,0
928maize_train_leaf blight.JPG,1,2,1
leaf blight472_.jpg,1,2,1
leaf spot936_.jpg,1,3,1
streak virus967_.jpg,1,1,1
879maize_valid_leaf blight.JPG,1,2,1
AUG_eb824e2d.jpg,1,0,0
leaf spot270_.jpg,1,3,1
leaf blight597_.jpg,1,2,1
34maize_valid_leaf blight.JPG,1,2,1
AUG_e59b494a.jpg,1,0,0
289maize_train_streak virus.JPG,1,1,1
healthy138_.jpg,1,0,0
959maize_train_leaf blight.JPG,1,2,1
leaf blight195_.jpg,1,2,1
150maize_valid_leaf blight.JPG,1,2,1
streak virus60_.jpg,1,1,1
1108maize_train_leaf spot.JPG,1,3,1
healthy49_.jpg,1,0,0
leaf spot395_.jpg,1,3,1
leaf blight893_.jpg,1,2,1
686maize_valid_leaf blight.JPG,1,2,1
leaf spot375_.jpg,1,3,1
2076maize_train_leaf blight.JPG,1,2,1
streak virus85_.jpg,1,1,1
leaf blight242_.jpg,1,2,1
leaf spot1007_.jpg,1,3,1
361maize_valid_leaf blight.JPG,1,2,1
leaf blight502_.jpg,1,2,1
leaf blight808_.jpg,1,2,1
leaf spot357_.jpg,1,3,1
leaf spot705_.jpg,1,3,1
leaf spot518_.jpg,1,3,1
AUG_165b4407.jpg,1,0,0
leaf spot772_.jpg,1,3,1
787maize_valid_streak virus.JPG,1,1,1
AUG_3da2fa7a.jpg,1,0,0
leaf spot132_.jpg,1,3,1
AUG_bc70651d.jpg,1,0,0
leaf spot752_.jpg,1,3,1
streak virus194_.jpg,1,1,1
866maize_valid_streak virus.JPG,1,1,1
leaf spot147_.jpg,1,3,1
278maize_valid_streak virus.JPG,1,1,1
leaf blight362_.jpg,1,2,1
streak virus109_.jpg,1,1,1
leaf blight572_.jpg,1,2,1
leaf spot984_.jpg,1,3,1
streak virus285_.jpg,1,1,1
596maize_train_streak virus.JPG,1,1,1
leaf spot287_.jpg,1,3,1
AUG_57d3d145.jpg,1,0,0
streak virus400_.jpg,1,1,1
leaf blight91_.jpg,1,2,1
leaf spot1021_.jpg,1,3,1
2195maize_train_leaf blight.JPG,1,2,1
healthy81_.jpg,1,0,0
560maize_train_streak virus.JPG,1,1,1
leaf blight487_.jpg,1,2,1
leaf spot281_.jpg,1,3,1
599maize_train_streak virus.JPG,1,1,1
36maize_valid_streak virus.JPG,1,1,1
175maize_train_healthy.JPG,1,0,0
leaf blight720_.jpg,1,2,1
streak virus623_.jpg,1,1,1
streak virus460_.jpg,1,1,1
883maize_valid_leaf blight.JPG,1,2,1
1121maize_valid_leaf spot.JPG,1,3,1
860maize_valid_leaf blight.JPG,1,2,1
leaf spot1132_.jpg,1,3,1
204maize_train_streak virus.JPG,1,1,1
AUG_64f19fd6.jpg,1,0,0
255maize_train_streak virus.JPG,1,1,1
195maize_valid_leaf spot.JPG,1,3,1
streak virus111_.jpg,1,1,1
leaf blight990_.jpg,1,2,1
254maize_train_healthy.JPG,1,0,0
438maize_valid_leaf spot.JPG,1,3,1
leaf blight371_.jpg,1,2,1
leaf blight653_.jpg,1,2,1
streak virus391_.jpg,1,1,1
streak virus428_.jpg,1,1,1
AUG_1c021fba.jpg,1,0,0
AUG_1d08155f.jpg,1,0,0
leaf spot1171_.jpg,1,3,1
streak virus836_.jpg,1,1,1
leaf spot677_.jpg,1,3,1
711maize_valid_streak virus.JPG,1,1,1
leaf blight558_.jpg,1,2,1
leaf blight307_.jpg,1,2,1
streak virus754_.jpg,1,1,1
leaf spot905_.jpg,1,3,1
107maize_train_healthy.JPG,1,0,0
leaf spot577_.jpg,1,3,1
754maize_train_streak virus.JPG,1,1,1
46maize_valid_leaf spot.JPG,1,3,1
322maize_train_leaf blight.JPG,1,2,1
leaf spot421_.jpg,1,3,1
AUG_cb035b77.jpg,1,0,0
2307maize_train_leaf blight.JPG,1,2,1
98maize_valid_leaf blight.JPG,1,2,1
streak virus137_.jpg,1,1,1
556maize_valid_streak virus.JPG,1,1,1
leaf spot857_.jpg,1,3,1
463maize_valid_leaf blight.JPG,1,2,1
streak virus267_.jpg,1,1,1
378maize_valid_leaf spot.JPG,1,3,1
leaf blight27_.jpg,1,2,1
leaf spot813_.jpg,1,3,1
streak virus986_.jpg,1,1,1
leaf spot845_.jpg,1,3,1
leaf blight871_.jpg,1,2,1
streak virus132_.jpg,1,1,1
71maize_train_healthy.JPG,1,0,0
842maize_valid_leaf spot.JPG,1,3,1
299maize_valid_leaf blight.JPG,1,2,1
1033maize_train_leaf spot.JPG,1,3,1
1011maize_train_leaf spot.JPG,1,3,1
660maize_valid_leaf spot.JPG,1,3,1
streak virus153_.jpg,1,1,1
leaf blight83_.jpg,1,2,1
AUG_92dc7dda.jpg,1,0,0
577maize_train_streak virus.JPG,1,1,1
leaf spot525_.jpg,1,3,1
leaf blight397_.jpg,1,2,1
100maize_train_leaf blight.JPG,1,2,1
523maize_train_streak virus.JPG,1,1,1
1113maize_train_leaf spot.JPG,1,3,1
leaf blight968_.jpg,1,2,1
leaf spot1224_.jpg,1,3,1
leaf blight265_.jpg,1,2,1
leaf spot985_.jpg,1,3,1
leaf spot158_.jpg,1,3,1
leaf spot1071_.jpg,1,3,1
streak virus867_.jpg,1,1,1
715maize_train_streak virus.JPG,1,1,1
leaf spot136_.jpg,1,3,1
AUG_2fbf688d.jpg,1,0,0
leaf blight782_.jpg,1,2,1
2273maize_train_leaf blight.JPG,1,2,1
leaf blight766_.jpg,1,2,1
AUG_5379ea80.jpg,1,0,0
streak virus879_.jpg,1,1,1
leaf spot333_.jpg,1,3,1
AUG_69c481aa.jpg,1,0,0
365maize_valid_leaf blight.JPG,1,2,1
AUG_8d5ac02a.jpg,1,0,0
streak virus743_.jpg,1,1,1
streak virus745_.jpg,1,1,1
leaf blight867_.jpg,1,2,1
AUG_dc4392c9.jpg,1,0,0
streak virus457_.jpg,1,1,1
streak virus551_.jpg,1,1,1
740maize_train_streak virus.JPG,1,1,1
leaf blight171_.jpg,1,2,1
leaf blight854_.jpg,1,2,1
2084maize_train_leaf blight.JPG,1,2,1
679maize_train_leaf blight.JPG,1,2,1
169maize_train_leaf blight.JPG,1,2,1
streak virus110_.jpg,1,1,1
leaf spot941_.jpg,1,3,1
leaf spot949_.jpg,1,3,1
AUG_0720083d.jpg,1,0,0
streak virus139_.jpg,1,1,1
37maize_valid_streak virus.JPG,1,1,1
589maize_train_streak virus.JPG,1,1,1
leaf spot1023_.jpg,1,3,1
streak virus494_.jpg,1,1,1
leaf blight686_.jpg,1,2,1
107maize_valid_streak virus.JPG,1,1,1
AUG_cd7b01b2.jpg,1,0,0
leaf spot1079_.jpg,1,3,1
leaf blight885_.jpg,1,2,1
leaf spot758_.jpg,1,3,1
leaf spot716_.jpg,1,3,1
healthy150_.jpg,1,0,0
AUG_25a9fc98.jpg,1,0,0
leaf blight949_.jpg,1,2,1
leaf spot640_.jpg,1,3,1
leaf spot113_.jpg,1,3,1
streak virus650_.jpg,1,1,1
AUG_4b51047d.jpg,1,0,0
1046maize_valid_leaf spot.JPG,1,3,1
946maize_train_leaf blight.JPG,1,2,1
AUG_ac7305ae.jpg,1,0,0
leaf spot464_.jpg,1,3,1
AUG_f395c05e.jpg,1,0,0
leaf blight739_.jpg,1,2,1
35maize_valid_leaf blight.JPG,1,2,1
690maize_train_leaf blight.JPG,1,2,1
healthy155_.jpg,1,0,0
AUG_eeba189f.jpg,1,0,0
335maize_train_streak virus.JPG,1,1,1
leaf spot443_.jpg,1,3,1
leaf blight675_.jpg,1,2,1
72maize_valid_streak virus.JPG,1,1,1
702maize_valid_leaf blight.JPG,1,2,1
850maize_valid_streak virus.JPG,1,1,1
leaf blight239_.jpg,1,2,1
505maize_train_streak virus.JPG,1,1,1
streak virus346_.jpg,1,1,1
2087maize_train_leaf blight.JPG,1,2,1
235maize_train_healthy.JPG,1,0,0
streak virus332_.jpg,1,1,1
386maize_valid_leaf blight.JPG,1,2,1
leaf spot345_.jpg,1,3,1
streak virus747_.jpg,1,1,1
AUG_5d9903a2.jpg,1,0,0
AUG_b97c5537.jpg,1,0,0
leaf blight407_.jpg,1,2,1
leaf spot151_.jpg,1,3,1
leaf blight225_.jpg,1,2,1
leaf blight868_.jpg,1,2,1
streak virus306_.jpg,1,1,1
leaf spot930_.jpg,1,3,1
leaf spot1148_.jpg,1,3,1
56maize_train_leaf blight.JPG,1,2,1
AUG_bdd614e9.jpg,1,0,0
streak virus977_.jpg,1,1,1
AUG_64d532e4.jpg,1,0,0
2197maize_train_leaf blight.JPG,1,2,1
1223maize_valid_leaf spot.JPG,1,3,1
498maize_train_streak virus.JPG,1,1,1
leaf spot873_.jpg,1,3,1
AUG_635b56a5.jpg,1,0,0
AUG_b8f8a655.jpg,1,0,0
leaf blight862_.jpg,1,2,1
AUG_6fb2a1e0.jpg,1,0,0
AUG_804639a4.jpg,1,0,0
19maize_valid_leaf spot.JPG,1,3,1
leaf spot1043_.jpg,1,3,1
leaf blight748_.jpg,1,2,1
AUG_82d2faf0.jpg,1,0,0
leaf blight792_.jpg,1,2,1
2294maize_train_leaf blight.JPG,1,2,1
AUG_b37cbcad.jpg,1,0,0
136maize_train_healthy.JPG,1,0,0
leaf spot769_.jpg,1,3,1
leaf blight147_.jpg,1,2,1
545maize_train_streak virus.JPG,1,1,1
leaf spot987_.jpg,1,3,1
leaf blight951_.jpg,1,2,1
leaf spot996_.jpg,1,3,1
964maize_valid_streak virus.JPG,1,1,1
273maize_valid_streak virus.JPG,1,1,1
404maize_valid_leaf spot.JPG,1,3,1
leaf blight292_.jpg,1,2,1
streak virus872_.jpg,1,1,1
streak virus601_.jpg,1,1,1
29maize_train_healthy.JPG,1,0,0
leaf spot822_.jpg,1,3,1
669maize_train_leaf blight.JPG,1,2,1
leaf blight1002_.jpg,1,2,1
streak virus167_.jpg,1,1,1
leaf blight382_.jpg,1,2,1
streak virus404_.jpg,1,1,1
leaf spot372_.jpg,1,3,1
streak virus990_.jpg,1,1,1
AUG_f7aa2ed4.jpg,1,0,0
leaf blight197_.jpg,1,2,1
AUG_9b6fa04f.jpg,1,0,0
streak virus759_.jpg,1,1,1
208maize_valid_streak virus.JPG,1,1,1
AUG_7865670c.jpg,1,0,0
leaf spot201_.jpg,1,3,1
leaf blight823_.jpg,1,2,1
leaf spot297_.jpg,1,3,1
healthy200_.jpg,1,0,0
87maize_train_streak virus.JPG,1,1,1
leaf blight991_.jpg,1,2,1
streak virus706_.jpg,1,1,1
493maize_train_streak virus.JPG,1,1,1
streak virus433_.jpg,1,1,1
streak virus76_.jpg,1,1,1
215maize_train_healthy.JPG,1,0,0
leaf blight450_.jpg,1,2,1
668maize_valid_leaf spot.JPG,1,3,1
AUG_bde93fac.jpg,1,0,0
streak virus679_.jpg,1,1,1
streak virus630_.jpg,1,1,1
leaf spot663_.jpg,1,3,1
streak virus584_.jpg,1,1,1
streak virus978_.jpg,1,1,1
leaf blight366_.jpg,1,2,1
leaf spot109_.jpg,1,3,1
179maize_train_streak virus.JPG,1,1,1
leaf spot351_.jpg,1,3,1
659maize_valid_streak virus.JPG,1,1,1
2196maize_train_leaf blight.JPG,1,2,1
leaf blight227_.jpg,1,2,1
leaf spot325_.jpg,1,3,1
leaf blight50_.jpg,1,2,1
603maize_valid_streak virus.JPG,1,1,1
leaf blight173_.jpg,1,2,1
leaf spot466_.jpg,1,3,1
