image_name,r_mean,g_mean,b_mean,h_mean,s_mean,v_mean,brown_ratio,yellow_ratio,dark_ratio,contrast,energy,homogeneity,correlation,maladie_id
streak virus861_.jpg,93.4212,114.5684,87.6007,54.3501,70.6973,115.0574,0.0001,0.0,0.07,218.6632,0.0189,0.2165,0.929,1
streak virus862_.jpg,106.6738,125.3476,102.5536,55.5518,57.869,125.9363,0.0004,0.0,0.0592,177.9818,0.0203,0.2073,0.9435,1
streak virus863_.jpg,83.3076,107.2013,76.4844,54.0519,80.6476,107.5484,0.0,0.0,0.0703,289.0926,0.0205,0.1993,0.8831,1
streak virus864_.jpg,96.6586,122.1111,96.1888,59.6627,65.7998,122.206,0.0,0.0,0.0493,51.0518,0.0258,0.3016,0.9778,1
streak virus865_.jpg,108.0437,133.8356,108.6043,61.1047,59.6402,133.9485,0.0,0.0,0.0344,31.4253,0.0326,0.3038,0.984,1
streak virus866_.jpg,94.6657,132.7415,79.272,53.6785,108.239,132.8169,0.0,0.0,0.0135,70.8201,0.0235,0.2181,0.9586,1
streak virus867_.jpg,101.8547,140.5272,84.6596,52.6713,105.2974,140.5832,0.0,0.0,0.0004,44.8561,0.0285,0.2573,0.9629,1
streak virus868_.jpg,95.3741,121.315,87.5274,54.0768,77.7452,121.4248,0.0,0.0,0.0544,37.9523,0.0249,0.2752,0.9846,1
streak virus869_.jpg,95.882,121.2552,90.4351,55.6288,72.8118,121.3638,0.0,0.0,0.0711,21.9592,0.0296,0.347,0.992,1
streak virus86_.jpg,189.8505,205.3984,161.9664,57.527,63.2932,206.4271,0.0,0.0022,0.0,109.3229,0.0808,0.3254,0.9522,1
streak virus870_.jpg,96.0518,122.1974,86.7454,52.7519,79.52,122.2759,0.0,0.0,0.0591,27.5301,0.0267,0.3268,0.9892,1
streak virus871_.jpg,100.7674,134.164,98.3565,59.5764,83.1903,134.4268,0.0025,0.0016,0.0002,29.6509,0.0281,0.3309,0.9881,1
streak virus872_.jpg,116.2262,150.5077,122.1058,65.6815,67.4086,150.7355,0.0003,0.0,0.0002,18.381,0.0369,0.3854,0.9909,1
streak virus873_.jpg,96.9702,134.1641,89.5237,57.2377,94.4325,134.4593,0.005,0.0027,0.0,23.915,0.0369,0.3926,0.9847,1
streak virus874_.jpg,86.8836,123.3214,76.3868,56.14,102.2573,123.3602,0.0,0.0,0.1099,26.109,0.0334,0.3719,0.9918,1
streak virus875_.jpg,97.1826,136.1555,90.0523,58.5628,95.6119,136.1949,0.0,0.0,0.0297,20.8599,0.0351,0.3881,0.9907,1
streak virus876_.jpg,90.255,129.0075,71.4902,51.228,111.6851,129.0576,0.0,0.0,0.1108,9.6239,0.0456,0.4689,0.9965,1
streak virus877_.jpg,103.4745,130.3767,104.0176,60.4474,62.7396,130.5193,0.0,0.0,0.0452,32.8879,0.026,0.304,0.988,1
streak virus878_.jpg,87.7635,115.8321,79.16,54.2223,87.0372,116.1791,0.0,0.0,0.0683,64.2926,0.0214,0.2206,0.9722,1
streak virus879_.jpg,94.863,119.8,94.7966,60.0522,63.537,119.9937,0.0,0.0,0.0565,39.997,0.0298,0.3046,0.9806,1
streak virus87_.jpg,141.4788,167.5454,106.3492,51.5593,107.9447,169.0914,0.0,0.0028,0.0,214.0758,0.0201,0.1914,0.9408,1
streak virus880_.jpg,84.431,130.6871,74.8654,57.9678,116.6532,131.0368,0.0,0.0,0.0334,86.1577,0.0236,0.2341,0.9612,1
streak virus881_.jpg,91.4444,131.7236,73.1918,53.402,115.4421,132.0781,0.0,0.0001,0.0347,76.5848,0.0216,0.2218,0.9659,1
streak virus882_.jpg,98.9014,138.6088,78.2125,52.4915,112.0352,139.0805,0.0,0.0001,0.0394,57.1255,0.0216,0.2548,0.9791,1
streak virus883_.jpg,84.1692,122.8229,68.6568,53.8798,116.1045,123.1264,0.0,0.0,0.0514,77.11,0.0217,0.2249,0.9667,1
streak virus884_.jpg,83.9695,128.1082,76.7184,59.8472,106.8011,128.3059,0.0,0.0,0.0592,83.5129,0.0212,0.225,0.9687,1
streak virus885_.jpg,78.5969,123.8125,84.2915,65.3358,109.5061,124.0559,0.0,0.0,0.0077,70.7918,0.024,0.2471,0.9678,1
streak virus886_.jpg,72.8869,117.9709,89.7373,71.5239,105.5315,118.3658,0.0,0.0,0.0028,55.4163,0.0287,0.2919,0.9761,1
streak virus887_.jpg,82.2808,119.8753,91.2279,67.3122,92.7249,121.1693,0.0,0.0,0.004,81.8967,0.0281,0.2455,0.9527,1
streak virus888_.jpg,86.5878,121.8284,97.026,68.7168,86.4233,123.6895,0.0001,0.0,0.0,56.6655,0.0299,0.2822,0.9672,1
streak virus889_.jpg,75.8291,109.3385,77.7475,62.7732,93.0197,109.9237,0.0019,0.0,0.0183,66.6161,0.0242,0.2378,0.9666,1
streak virus88_.jpg,185.049,198.127,169.9452,72.6527,65.6325,205.0935,0.0169,0.0008,0.0,199.7979,0.062,0.3616,0.9605,1
streak virus890_.jpg,76.5465,108.0838,77.3818,62.0571,89.063,108.9889,0.0031,0.0,0.0301,18.0231,0.0315,0.3488,0.9908,1
streak virus891_.jpg,83.7436,120.0373,82.2722,60.4306,95.0665,120.267,0.0001,0.0,0.0118,83.757,0.0231,0.2328,0.9606,1
streak virus892_.jpg,83.4263,139.968,65.2911,55.3276,138.5814,140.1359,0.0,0.0,0.0235,88.3877,0.0333,0.2123,0.9121,1
streak virus893_.jpg,86.563,127.2782,71.9647,52.9931,113.0688,127.4369,0.0014,0.0,0.0382,46.6802,0.027,0.2534,0.9776,1
streak virus894_.jpg,84.2909,125.9787,62.479,50.0738,127.258,126.2055,0.0026,0.0,0.0282,12.9403,0.037,0.372,0.9924,1
streak virus895_.jpg,89.7826,129.9957,82.0724,55.734,98.6183,130.0516,0.0,0.0,0.0454,29.5004,0.0293,0.3089,0.9877,1
streak virus896_.jpg,86.7281,123.2789,81.495,56.1634,93.5772,123.3021,0.0,0.0,0.07,32.556,0.0245,0.2685,0.9887,1
streak virus897_.jpg,89.3393,126.8125,82.2535,55.229,94.5696,126.8467,0.0,0.0,0.0593,11.8556,0.0315,0.3678,0.9955,1
streak virus898_.jpg,93.6142,113.5092,78.8858,47.4326,83.3559,114.3011,0.0005,0.0,0.1597,69.8919,0.0181,0.2089,0.9875,1
streak virus899_.jpg,93.0445,120.3918,80.0804,50.1142,93.5256,120.5623,0.0,0.0,0.0959,43.2655,0.02,0.2533,0.9903,1
streak virus89_.jpg,155.6699,180.1724,114.8392,50.57,104.586,181.5766,0.0,0.0048,0.0,145.2022,0.0279,0.214,0.9423,1
streak virus8_.jpg,145.0187,157.7999,99.4232,45.1833,108.1705,158.4505,0.0072,0.0276,0.0,62.7003,0.037,0.3314,0.9825,1
streak virus900_.jpg,107.5185,126.0257,89.4416,45.0972,76.834,127.0281,0.0006,0.0,0.1413,45.8091,0.0201,0.2579,0.9928,1
streak virus901_.jpg,93.5795,129.5359,86.0065,56.6862,91.1733,129.8039,0.0,0.0,0.0468,46.1189,0.0205,0.2372,0.9865,1
streak virus902_.jpg,98.7889,140.5622,89.84,56.6563,98.2148,140.632,0.0,0.0,0.0242,30.122,0.0275,0.2987,0.9892,1
streak virus903_.jpg,106.1712,134.1479,85.5167,48.5358,97.0739,134.2122,0.0006,0.0015,0.0649,284.3589,0.0151,0.1863,0.9257,1
streak virus904_.jpg,107.5602,136.2203,86.3738,48.5441,96.4346,136.274,0.0,0.0028,0.0425,152.6885,0.017,0.2058,0.953,1
streak virus905_.jpg,109.445,138.3478,91.3816,50.0008,92.482,138.4495,0.0011,0.0,0.0547,458.7865,0.0131,0.1476,0.8788,1
streak virus906_.jpg,96.4979,123.6157,72.9149,47.2477,108.5288,123.6542,0.0006,0.0013,0.0772,394.0019,0.0153,0.1807,0.8989,1
streak virus907_.jpg,100.8508,128.8073,72.9948,45.811,112.6792,128.8316,0.0,0.0023,0.0583,328.0252,0.0165,0.1879,0.9086,1
streak virus908_.jpg,93.5921,120.011,74.9848,48.7343,101.3806,120.0868,0.0012,0.0,0.0954,517.0972,0.0146,0.1664,0.8757,1
streak virus909_.jpg,92.9355,120.1172,82.9009,52.7416,90.9979,120.5071,0.0008,0.0002,0.1194,439.7115,0.0152,0.1751,0.8994,1
streak virus90_.jpg,137.7779,154.5648,141.0528,78.4201,85.4141,166.5734,0.0,0.0,0.0499,148.7381,0.0415,0.3393,0.9807,1
streak virus910_.jpg,87.6232,113.5925,80.0167,53.5302,90.3868,114.2096,0.0013,0.0002,0.1461,482.2933,0.0161,0.1743,0.8895,1
streak virus911_.jpg,97.3704,126.255,85.3213,52.3001,91.9721,126.3124,0.0002,0.0003,0.1049,424.1321,0.0146,0.1712,0.9033,1
streak virus912_.jpg,93.0175,121.8836,72.5366,47.467,103.9671,121.9969,0.0,0.0019,0.1307,279.5752,0.021,0.2547,0.9352,1
streak virus913_.jpg,99.4365,126.3941,76.5628,45.2659,97.6717,126.5816,0.0,0.0031,0.1702,210.2369,0.0228,0.2601,0.9588,1
streak virus914_.jpg,87.614,117.4074,70.5565,48.5197,103.8894,117.5103,0.0,0.0,0.1205,393.2012,0.0216,0.2391,0.8987,1
streak virus915_.jpg,84.5945,107.2587,59.7199,44.9356,112.6259,107.4062,0.0,0.0034,0.2111,279.6054,0.0227,0.2773,0.9525,1
streak virus916_.jpg,75.6064,100.9864,47.4409,43.844,126.3722,101.1805,0.0,0.0067,0.1788,89.8867,0.0255,0.3256,0.9763,1
streak virus917_.jpg,89.6296,109.8631,69.5686,46.1587,97.7962,109.978,0.0,0.0,0.243,454.718,0.0235,0.231,0.9373,1
streak virus918_.jpg,85.716,103.0387,66.3148,45.6193,97.2304,103.154,0.0001,0.0002,0.2787,396.2012,0.0247,0.2371,0.9434,1
streak virus919_.jpg,91.7145,111.5309,65.9332,44.345,104.854,111.5823,0.0,0.0008,0.1856,321.0291,0.0223,0.2285,0.9477,1
streak virus91_.jpg,100.7757,125.6532,78.2098,53.7881,121.2523,128.7024,0.0001,0.0,0.0,144.173,0.0218,0.2093,0.9543,1
streak virus920_.jpg,90.892,107.3572,73.6862,46.3016,90.7462,107.5039,0.0001,0.0,0.2572,483.5519,0.0217,0.2009,0.9343,1
streak virus921_.jpg,133.9384,140.0706,103.2154,50.9234,100.3879,145.7071,0.0234,0.0,0.0092,599.358,0.0396,0.2353,0.8654,1
streak virus922_.jpg,110.8311,117.2468,70.1444,39.6167,118.6387,119.1014,0.0245,0.0002,0.021,491.6077,0.0189,0.1897,0.852,1
streak virus923_.jpg,135.3195,140.7559,90.0762,38.9492,109.7186,143.765,0.0272,0.0002,0.0019,733.4267,0.02,0.1067,0.7404,1
streak virus924_.jpg,144.1994,153.4898,116.5796,55.6333,95.4351,159.2066,0.0064,0.0,0.0006,698.1681,0.0486,0.2507,0.8498,1
streak virus925_.jpg,129.1935,139.0699,88.466,41.7617,113.6503,141.755,0.0085,0.0003,0.001,825.0408,0.0303,0.1208,0.7785,1
streak virus926_.jpg,129.9736,139.2119,85.3808,40.0523,111.2254,140.3958,0.0033,0.0001,0.0006,656.2497,0.0141,0.1108,0.7757,1
streak virus927_.jpg,127.6049,137.1979,83.3235,39.2825,114.9544,138.7916,0.007,0.0001,0.0007,727.6836,0.0155,0.1027,0.7647,1
streak virus928_.jpg,124.47,140.5684,81.1851,35.2316,119.0836,146.3096,0.0183,0.0077,0.0089,399.8234,0.0136,0.1095,0.8482,1
streak virus929_.jpg,115.0681,144.3765,68.5526,41.081,137.7779,145.5144,0.0084,0.0157,0.0138,120.7886,0.0188,0.1934,0.9471,1
streak virus92_.jpg,72.5071,91.7983,55.7869,53.0164,134.7261,94.0982,0.0,0.0,0.2314,163.3959,0.0197,0.2041,0.9691,1
streak virus930_.jpg,117.8395,143.4486,71.2164,38.2521,135.3525,146.5922,0.0109,0.0075,0.0024,228.2779,0.0186,0.1645,0.8998,1
streak virus931_.jpg,126.4548,145.9688,80.4109,36.8841,123.065,150.1432,0.0162,0.0156,0.0027,281.6389,0.0156,0.1336,0.8763,1
streak virus932_.jpg,134.247,149.9297,86.9894,35.2071,117.8944,155.2186,0.0128,0.0186,0.0001,109.0844,0.0178,0.1712,0.9521,1
streak virus933_.jpg,122.1887,136.3995,77.396,35.2041,119.7048,141.5918,0.0199,0.0089,0.009,283.6336,0.0145,0.1139,0.8686,1
streak virus934_.jpg,111.3677,132.9767,66.1805,38.4261,133.2508,135.9533,0.0149,0.0118,0.0192,87.4943,0.0186,0.1909,0.9627,1
streak virus935_.jpg,142.8873,144.2715,96.8376,29.2318,99.2533,154.3446,0.0238,0.0119,0.0005,62.0648,0.0211,0.2169,0.9696,1
streak virus936_.jpg,122.2796,139.9626,86.0022,38.7922,107.3014,142.4456,0.0149,0.0002,0.018,49.3916,0.0209,0.2564,0.9853,1
streak virus937_.jpg,146.0833,164.0669,108.9686,39.2027,91.5802,166.0765,0.0047,0.0004,0.0,40.6612,0.0263,0.3174,0.982,1
streak virus938_.jpg,128.282,149.0726,85.7401,38.9566,113.7963,150.6855,0.0213,0.0003,0.0016,32.1786,0.0266,0.2933,0.9867,1
streak virus939_.jpg,118.8268,134.993,84.269,38.1276,106.1138,138.3358,0.0103,0.0002,0.0241,38.6518,0.0219,0.2678,0.9881,1
streak virus93_.jpg,131.0553,150.5744,113.253,59.6711,85.5678,154.1869,0.0,0.0002,0.0,81.6138,0.039,0.3392,0.9627,1
streak virus940_.jpg,125.5043,145.939,84.6163,39.0119,113.2379,147.4851,0.0146,0.0,0.01,14.9389,0.0284,0.362,0.9947,1
streak virus941_.jpg,141.5685,152.0965,103.5896,34.8453,91.0945,157.8236,0.0131,0.0008,0.0033,31.3588,0.0275,0.3324,0.9877,1
streak virus942_.jpg,123.8744,144.6479,82.1498,39.5383,116.5481,146.9374,0.0109,0.0137,0.0159,47.0785,0.0211,0.222,0.9827,1
streak virus943_.jpg,126.292,150.2564,85.9374,41.0703,112.4077,151.0936,0.0068,0.0028,0.0153,10.794,0.0308,0.3604,0.9954,1
streak virus944_.jpg,150.7313,169.8933,106.0003,39.1679,102.2389,171.8832,0.0061,0.0062,0.0096,39.9877,0.0248,0.266,0.9863,1
streak virus945_.jpg,141.5732,165.6053,96.6017,40.7413,109.3001,166.117,0.0055,0.007,0.0003,51.8824,0.0237,0.2206,0.9721,1
streak virus946_.jpg,149.8118,174.399,102.8598,40.7188,107.358,174.5655,0.0,0.0093,0.0003,47.4833,0.0252,0.2498,0.9721,1
streak virus947_.jpg,133.9381,159.2362,90.5241,41.473,112.6454,159.8474,0.0079,0.0047,0.0003,19.5872,0.0296,0.3069,0.9885,1
streak virus948_.jpg,137.2885,156.1129,88.4144,37.4187,116.4667,159.3339,0.0107,0.028,0.0079,60.5459,0.0212,0.1993,0.9742,1
streak virus949_.jpg,144.3305,159.7119,90.0553,35.0888,116.8219,164.2221,0.017,0.0449,0.0001,36.8332,0.0281,0.293,0.9803,1
streak virus94_.jpg,94.043,116.4957,73.5191,56.5624,128.4396,119.7253,0.0007,0.0006,0.0334,205.5598,0.0204,0.2205,0.9596,1
streak virus950_.jpg,128.7492,157.7139,88.4682,43.5687,117.2424,157.9146,0.0,0.0101,0.0073,21.9743,0.0254,0.3264,0.9936,1
streak virus951_.jpg,130.9196,148.6492,81.3614,36.9318,121.6501,152.0549,0.0153,0.0269,0.0116,65.7432,0.0204,0.1952,0.9731,1
streak virus952_.jpg,133.4204,153.9502,87.7997,38.7554,115.1132,155.9381,0.0105,0.0105,0.013,32.8096,0.0236,0.2553,0.988,1
streak virus953_.jpg,120.6219,149.743,79.9631,41.9087,121.9171,150.4436,0.0122,0.0041,0.0,187.4686,0.0196,0.1794,0.8887,1
streak virus954_.jpg,123.5902,157.16,83.2036,43.7812,124.0701,157.2397,0.0011,0.0049,0.0,125.6938,0.0199,0.1934,0.9305,1
streak virus955_.jpg,112.8656,137.4285,92.1008,46.6751,94.8538,137.6986,0.0,0.0,0.01,136.0575,0.0159,0.1596,0.9622,1
streak virus956_.jpg,105.9934,133.9137,84.5828,47.9744,103.9994,133.9429,0.0,0.0,0.0003,119.5553,0.0189,0.1668,0.962,1
streak virus957_.jpg,118.0582,140.1591,95.4551,44.9664,90.5888,140.6985,0.0022,0.0001,0.0036,74.6047,0.0183,0.2109,0.9787,1
streak virus958_.jpg,123.5685,151.6631,103.6964,48.5781,90.9286,151.6854,0.0,0.0,0.006,87.1499,0.0166,0.1792,0.9764,1
streak virus959_.jpg,107.8671,130.4487,87.7019,46.3474,89.3289,130.5154,0.0001,0.0009,0.0076,36.6163,0.0265,0.3161,0.9834,1
streak virus95_.jpg,160.2933,184.0163,137.0395,66.308,90.3026,187.7492,0.0,0.0023,0.0,158.975,0.049,0.3123,0.9704,1
streak virus960_.jpg,122.3062,142.6894,98.301,43.5777,88.5942,143.5492,0.0038,0.0,0.003,23.5812,0.0245,0.3164,0.9936,1
streak virus961_.jpg,124.9663,134.8916,91.3759,49.7912,87.0328,140.632,0.0017,0.003,0.0698,278.9141,0.0196,0.2222,0.9453,1
streak virus962_.jpg,141.8545,168.4888,95.2141,44.4965,112.9533,169.4243,0.0,0.0064,0.0033,502.7255,0.0165,0.1044,0.8092,1
streak virus963_.jpg,139.0618,162.3644,100.1957,40.1574,99.9934,164.1662,0.0005,0.0025,0.0042,334.2738,0.0165,0.1547,0.8965,1
streak virus964_.jpg,126.0566,142.9609,95.0019,42.4649,87.7948,146.6661,0.0009,0.0005,0.0767,286.4548,0.0235,0.2203,0.9499,1
streak virus965_.jpg,136.9478,157.3433,84.9403,37.9758,120.429,159.5716,0.0207,0.0269,0.0055,109.1662,0.022,0.1851,0.9196,1
streak virus966_.jpg,133.4829,160.7243,88.3948,42.6296,117.7459,161.2574,0.0012,0.0044,0.0166,131.3804,0.0204,0.1827,0.9327,1
streak virus967_.jpg,141.0026,166.8825,93.2609,40.2672,114.7572,167.5637,0.0129,0.0082,0.0,76.084,0.0237,0.198,0.9314,1
streak virus968_.jpg,136.5355,157.4118,83.1134,37.5353,123.4897,159.6035,0.0214,0.0327,0.0006,108.0262,0.0221,0.1832,0.9109,1
streak virus969_.jpg,135.9992,162.7659,89.0696,40.8356,118.9933,163.0949,0.0056,0.0024,0.0015,183.5889,0.0188,0.1587,0.8821,1
streak virus96_.jpg,157.3809,182.038,130.2174,59.8922,87.4467,183.9104,0.0,0.0003,0.0,124.7338,0.0613,0.2868,0.9666,1
streak virus970_.jpg,139.8494,144.9973,82.7563,30.2166,111.2434,150.3564,0.0521,0.1342,0.0375,53.7364,0.0268,0.3479,0.9858,1
streak virus971_.jpg,152.9678,154.5391,94.633,28.8013,103.2856,162.5265,0.0629,0.1289,0.0,15.626,0.0356,0.4534,0.9931,1
streak virus972_.jpg,140.3453,154.2718,74.4491,33.1003,127.571,156.0909,0.01,0.2786,0.1007,24.4186,0.0413,0.5089,0.9963,1
streak virus973_.jpg,147.1581,170.035,83.8988,35.1965,133.2342,174.2585,0.0033,0.1101,0.0,83.3369,0.0224,0.1988,0.9396,1
streak virus974_.jpg,154.9142,177.5842,84.497,34.8108,136.8008,181.6537,0.0009,0.1542,0.0,39.1888,0.0332,0.2856,0.9471,1
streak virus975_.jpg,150.1247,179.9508,78.8288,38.7603,143.2338,180.8778,0.0094,0.2015,0.0,52.4172,0.0276,0.282,0.966,1
streak virus976_.jpg,134.9861,166.5005,68.0914,38.244,155.3383,168.8992,0.0004,0.0943,0.0,30.6312,0.0281,0.2746,0.9791,1
streak virus977_.jpg,105.2904,129.9389,85.719,47.1817,98.3551,130.1744,0.0003,0.0,0.0125,133.9435,0.0159,0.1533,0.962,1
streak virus978_.jpg,140.8838,137.3636,58.7932,28.8042,157.6064,149.3853,0.1229,0.1019,0.0006,202.1368,0.018,0.1651,0.8924,1
streak virus979_.jpg,151.8606,142.1724,69.7807,26.6851,144.3448,157.5272,0.1211,0.0992,0.0014,210.4797,0.0166,0.1636,0.9073,1
streak virus97_.jpg,122.0056,155.4891,81.9016,49.0765,133.7566,157.0509,0.0,0.0067,0.0,234.7963,0.0235,0.1619,0.9075,1
streak virus980_.jpg,132.3922,135.5996,50.0113,31.138,168.4602,143.6636,0.1126,0.1122,0.0,264.8568,0.0197,0.153,0.8088,1
streak virus981_.jpg,141.7897,145.7175,67.2279,31.3114,149.7637,152.9768,0.0649,0.062,0.0,159.2135,0.0166,0.1693,0.9432,1
streak virus982_.jpg,152.3995,149.9215,80.5815,29.256,132.1719,159.7964,0.0833,0.0346,0.0,86.6747,0.0195,0.2301,0.9721,1
streak virus983_.jpg,129.5448,142.4045,51.722,34.2262,170.8481,145.9612,0.033,0.0961,0.0,52.4971,0.0254,0.2595,0.9767,1
streak virus984_.jpg,130.6622,145.0201,54.4631,34.5672,164.4578,148.035,0.035,0.0945,0.0019,150.8523,0.0192,0.1913,0.9234,1
streak virus985_.jpg,133.0962,143.5375,58.6561,33.4874,158.2826,148.9199,0.0627,0.0709,0.0033,177.9919,0.0199,0.1976,0.9066,1
streak virus986_.jpg,133.2166,149.7036,54.2158,35.0349,167.5583,151.4228,0.0091,0.1165,0.0,151.5597,0.0179,0.1764,0.9294,1
streak virus988_.jpg,158.0159,139.4208,75.9367,23.7246,139.9214,161.366,0.2992,0.0447,0.0,90.5482,0.02,0.2336,0.9724,1
streak virus989_.jpg,143.7175,125.9645,64.0279,24.895,150.0066,150.2171,0.3082,0.0164,0.0101,64.8123,0.024,0.2603,0.9722,1
streak virus98_.jpg,130.2372,156.2875,105.4173,59.1313,110.375,159.7622,0.0001,0.0007,0.0,179.6486,0.0313,0.2451,0.9653,1
streak virus990_.jpg,146.4598,138.9771,51.5655,26.8904,171.2987,153.4789,0.2247,0.187,0.0,62.2485,0.0214,0.234,0.9764,1
streak virus991_.jpg,142.4665,145.447,43.4681,29.9443,181.4148,152.736,0.1335,0.2588,0.0,36.2658,0.0263,0.3103,0.9857,1
streak virus992_.jpg,149.7255,153.3346,53.158,30.3819,173.5006,159.1456,0.1043,0.2403,0.0,26.9995,0.0271,0.3255,0.9907,1
streak virus993_.jpg,137.9424,127.3107,68.9582,25.9508,135.2266,141.6211,0.1581,0.0501,0.0009,80.2518,0.0187,0.1885,0.9687,1
streak virus994_.jpg,128.4531,122.9487,69.2951,27.8187,128.447,132.6168,0.1074,0.0088,0.0015,26.2934,0.0252,0.2821,0.9904,1
streak virus995_.jpg,134.8935,131.437,67.1492,28.8346,136.1552,140.5659,0.1022,0.0869,0.0016,49.6303,0.0232,0.271,0.9814,1
streak virus996_.jpg,105.7984,111.8559,49.1554,32.9503,156.6052,115.0333,0.036,0.0095,0.0083,87.4372,0.0199,0.1922,0.9728,1
streak virus999_.jpg,88.4262,97.6967,42.5375,35.2074,152.8515,99.7252,0.0216,0.0018,0.0196,33.9908,0.0319,0.3021,0.9827,1
streak virus99_.jpg,135.2805,162.1837,106.4364,54.4129,102.7234,164.0233,0.0001,0.0008,0.0,133.4597,0.0276,0.2192,0.9573,1
streak virus9_.jpg,188.2226,194.9526,175.125,84.4338,54.5889,201.3157,0.0048,0.0209,0.0,69.1293,0.0818,0.4175,0.9842,1
0maize_train_leaf blight.JPG,161.0132,162.1758,157.5865,75.7664,73.8553,179.266,0.0484,0.0005,0.0212,1229.4914,0.0081,0.0355,0.8206,2
0maize_valid_leaf blight.JPG,161.0132,162.1758,157.5865,75.7664,73.8553,179.266,0.0484,0.0005,0.0212,1229.4914,0.0081,0.0355,0.8206,2
1000maize_valid_leaf blight.JPG,175.7107,183.1098,138.2006,55.468,78.0497,186.5516,0.0,0.0064,0.0,126.7652,0.0705,0.3155,0.9687,2
1001maize_valid_leaf blight.JPG,95.8551,111.6952,101.9915,72.4428,59.2011,114.5374,0.0071,0.0,0.1104,74.3091,0.0219,0.2616,0.9831,2
1002maize_valid_leaf blight.JPG,150.0495,154.3461,104.1405,31.9004,95.1182,158.52,0.0147,0.0611,0.0,160.1203,0.0774,0.2839,0.968,2
1003maize_valid_leaf blight.JPG,105.4102,107.3369,88.5652,49.8773,72.1569,116.9528,0.0008,0.0,0.0198,490.8883,0.042,0.277,0.8941,2
100maize_train_leaf blight.JPG,138.8259,135.3295,127.4204,59.731,84.1431,151.297,0.0432,0.0,0.0476,1320.7723,0.007,0.0351,0.8262,2
100maize_valid_leaf blight.JPG,180.2699,173.7322,165.733,80.912,38.7628,182.7236,0.0384,0.0007,0.0211,1225.8506,0.0084,0.0389,0.7989,2
101maize_train_leaf blight.JPG,131.6474,129.9415,118.1807,60.8616,86.0317,146.3291,0.0739,0.0,0.0296,74.3547,0.0326,0.3571,0.9849,2
101maize_valid_leaf blight.JPG,178.5058,163.3259,144.5581,53.3382,55.3689,178.9093,0.107,0.0029,0.0,65.6396,0.0632,0.4034,0.9821,2
102maize_train_leaf blight.JPG,116.9768,114.3054,108.7004,57.3065,82.8581,131.189,0.0493,0.0,0.157,92.9239,0.0925,0.4434,0.9898,2
102maize_valid_leaf blight.JPG,144.438,149.4864,115.1322,54.3021,73.5212,153.5721,0.0101,0.012,0.1391,126.0562,0.1334,0.4621,0.989,2
103maize_train_leaf blight.JPG,129.2531,125.6871,119.8159,61.3069,89.2616,145.2687,0.0498,0.0,0.0533,99.7938,0.031,0.3554,0.9855,2
103maize_valid_leaf blight.JPG,172.9565,178.2988,142.3467,65.1543,74.1354,183.1334,0.0115,0.0128,0.0,40.5968,0.0761,0.4296,0.993,2
104maize_train_leaf blight.JPG,169.4808,164.0941,151.3779,64.3708,72.4687,179.5941,0.1002,0.0,0.0043,1180.4499,0.0086,0.0382,0.8247,2
104maize_valid_leaf blight.JPG,159.6286,157.3432,142.3511,65.7609,72.6612,168.7416,0.0423,0.0004,0.0215,1184.8302,0.0078,0.0395,0.8585,2
105maize_train_leaf blight.JPG,153.4072,146.434,133.893,61.0521,86.1682,167.0581,0.1758,0.0,0.0,25.4565,0.056,0.4088,0.9959,2
105maize_valid_leaf blight.JPG,151.2087,148.5431,136.0764,65.8393,74.823,163.3244,0.0473,0.0,0.0083,20.2026,0.0649,0.4473,0.9977,2
106maize_train_leaf blight.JPG,150.4412,146.2252,139.7407,64.8108,77.1144,166.1649,0.159,0.0,0.0724,141.3907,0.0795,0.4694,0.9843,2
106maize_valid_leaf blight.JPG,111.1585,108.3348,75.595,27.8133,88.7264,121.687,0.0711,0.0002,0.1706,129.6724,0.1414,0.3272,0.9804,2
107maize_train_leaf blight.JPG,161.5523,156.8393,149.6191,67.3382,78.8869,178.5399,0.1731,0.0,0.0014,45.3105,0.0639,0.4168,0.9928,2
107maize_valid_leaf blight.JPG,133.8319,128.0424,88.7068,29.8394,101.0505,145.3215,0.115,0.0004,0.0,81.5105,0.0207,0.2136,0.9666,2
10maize_train_leaf blight.JPG,133.9406,133.2301,123.9085,67.1119,68.3788,145.9744,0.0772,0.0,0.0911,176.0896,0.0798,0.412,0.9795,2
10maize_valid_leaf blight.JPG,159.4753,171.2576,114.6318,54.8982,98.211,173.8005,0.004,0.0672,0.0064,170.8064,0.0367,0.3485,0.9384,2
11maize_train_leaf blight.JPG,149.6055,148.6903,139.3661,73.3342,69.4241,163.1535,0.0843,0.0,0.0,37.4974,0.045,0.4351,0.9935,2
11maize_valid_leaf blight.JPG,160.9889,172.8432,115.878,54.9244,97.6733,175.4642,0.0043,0.069,0.0,34.0354,0.0386,0.3847,0.9868,2
12maize_train_leaf blight.JPG,182.9897,179.1326,174.7022,81.8629,49.8368,193.5238,0.0518,0.0,0.0022,1183.9489,0.0089,0.0372,0.7663,2
12maize_valid_leaf blight.JPG,155.1421,166.7198,148.4956,74.2045,62.6764,170.4437,0.0019,0.0001,0.0106,1184.8134,0.0089,0.0386,0.8615,2
1324maize_train_leaf blight.JPG,160.0933,125.877,72.4636,17.9251,153.2998,160.2219,0.2816,0.0151,0.0094,1300.6514,0.0076,0.0366,0.7199,2
